base,dataset,reranker,seed,metric,value
popularity,amazon-beauty,dpp_alpha=2.0,4,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=2.0,4,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=2.0,4,AvgPop,180.0355064910452
popularity,amazon-beauty,dpp_alpha=4.0,4,NDCG@10,0.008509325794875622
popularity,amazon-beauty,dpp_alpha=4.0,4,Recall@10,0.01587860845029354
popularity,amazon-beauty,dpp_alpha=4.0,4,HR@10,0.028143655508756638
popularity,amazon-beauty,dpp_alpha=4.0,4,Diversity,0.8709813952445984
popularity,amazon-beauty,dpp_alpha=4.0,4,Coverage,0.0026289845547157412
popularity,amazon-beauty,dpp_alpha=4.0,4,AvgPop,180.0355064910452
popularity,ml-1m,none,0,NDCG@10,0.07871799170970917
popularity,ml-1m,none,0,Recall@10,0.04224409908056259
popularity,ml-1m,none,0,HR@10,0.36557891964912415
popularity,ml-1m,none,0,Diversity,0.6473827958106995
popularity,ml-1m,none,0,Coverage,0.024341919048966883
popularity,ml-1m,none,0,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=1.0,0,NDCG@10,0.07871799170970917
popularity,ml-1m,mmr_lam=1.0,0,Recall@10,0.04224409908056259
popularity,ml-1m,mmr_lam=1.0,0,HR@10,0.36557891964912415
popularity,ml-1m,mmr_lam=1.0,0,Diversity,0.6473827958106995
popularity,ml-1m,mmr_lam=1.0,0,Coverage,0.024341919048966883
popularity,ml-1m,mmr_lam=1.0,0,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=0.8,0,NDCG@10,0.07934417575597763
popularity,ml-1m,mmr_lam=0.8,0,Recall@10,0.042935654520988464
popularity,ml-1m,mmr_lam=0.8,0,HR@10,0.3725360333919525
popularity,ml-1m,mmr_lam=0.8,0,Diversity,0.6861560940742493
popularity,ml-1m,mmr_lam=0.8,0,Coverage,0.02547410133031418
popularity,ml-1m,mmr_lam=0.8,0,AvgPop,1938.681298658274
popularity,ml-1m,mmr_lam=0.6,0,NDCG@10,0.08158956468105316
popularity,ml-1m,mmr_lam=0.6,0,Recall@10,0.04580111801624298
popularity,ml-1m,mmr_lam=0.6,0,HR@10,0.39920490980148315
popularity,ml-1m,mmr_lam=0.6,0,Diversity,0.7505857348442078
popularity,ml-1m,mmr_lam=0.6,0,Coverage,0.03085196716671384
popularity,ml-1m,mmr_lam=0.6,0,AvgPop,1905.274739108829
popularity,ml-1m,mmr_lam=0.4,0,NDCG@10,0.08129943162202835
popularity,ml-1m,mmr_lam=0.4,0,Recall@10,0.04559857025742531
popularity,ml-1m,mmr_lam=0.4,0,HR@10,0.407487154006958
popularity,ml-1m,mmr_lam=0.4,0,Diversity,0.7924654483795166
popularity,ml-1m,mmr_lam=0.4,0,Coverage,0.03764506085479762
popularity,ml-1m,mmr_lam=0.4,0,AvgPop,1819.4838992877258
popularity,ml-1m,mmr_lam=0.2,0,NDCG@10,0.07730594277381897
popularity,ml-1m,mmr_lam=0.2,0,Recall@10,0.04262546822428703
popularity,ml-1m,mmr_lam=0.2,0,HR@10,0.4073215126991272
popularity,ml-1m,mmr_lam=0.2,0,Diversity,0.8438426852226257
popularity,ml-1m,mmr_lam=0.2,0,Coverage,0.04302292669119728
popularity,ml-1m,mmr_lam=0.2,0,AvgPop,1628.7573132350506
popularity,ml-1m,dpp_alpha=0.5,0,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=0.5,0,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=0.5,0,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=0.5,0,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=0.5,0,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=0.5,0,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=1.0,0,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=1.0,0,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=1.0,0,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=1.0,0,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=1.0,0,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=1.0,0,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=2.0,0,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=2.0,0,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=2.0,0,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=2.0,0,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=2.0,0,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=2.0,0,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=4.0,0,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=4.0,0,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=4.0,0,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=4.0,0,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=4.0,0,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=4.0,0,AvgPop,1950.9535365247639
popularity,ml-1m,none,1,NDCG@10,0.07871799170970917
popularity,ml-1m,none,1,Recall@10,0.04224409908056259
popularity,ml-1m,none,1,HR@10,0.36557891964912415
popularity,ml-1m,none,1,Diversity,0.6473827958106995
popularity,ml-1m,none,1,Coverage,0.024341919048966883
popularity,ml-1m,none,1,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=1.0,1,NDCG@10,0.07871799170970917
popularity,ml-1m,mmr_lam=1.0,1,Recall@10,0.04224409908056259
popularity,ml-1m,mmr_lam=1.0,1,HR@10,0.36557891964912415
popularity,ml-1m,mmr_lam=1.0,1,Diversity,0.6473827958106995
popularity,ml-1m,mmr_lam=1.0,1,Coverage,0.024341919048966883
popularity,ml-1m,mmr_lam=1.0,1,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=0.8,1,NDCG@10,0.07934417575597763
popularity,ml-1m,mmr_lam=0.8,1,Recall@10,0.042935654520988464
popularity,ml-1m,mmr_lam=0.8,1,HR@10,0.3725360333919525
popularity,ml-1m,mmr_lam=0.8,1,Diversity,0.6861560940742493
popularity,ml-1m,mmr_lam=0.8,1,Coverage,0.02547410133031418
popularity,ml-1m,mmr_lam=0.8,1,AvgPop,1938.681298658274
popularity,ml-1m,mmr_lam=0.6,1,NDCG@10,0.08158956468105316
popularity,ml-1m,mmr_lam=0.6,1,Recall@10,0.04580111801624298
popularity,ml-1m,mmr_lam=0.6,1,HR@10,0.39920490980148315
popularity,ml-1m,mmr_lam=0.6,1,Diversity,0.7505857348442078
popularity,ml-1m,mmr_lam=0.6,1,Coverage,0.03085196716671384
popularity,ml-1m,mmr_lam=0.6,1,AvgPop,1905.274739108829
popularity,ml-1m,mmr_lam=0.4,1,NDCG@10,0.08129943162202835
popularity,ml-1m,mmr_lam=0.4,1,Recall@10,0.04559857025742531
popularity,ml-1m,mmr_lam=0.4,1,HR@10,0.407487154006958
popularity,ml-1m,mmr_lam=0.4,1,Diversity,0.7924654483795166
popularity,ml-1m,mmr_lam=0.4,1,Coverage,0.03764506085479762
popularity,ml-1m,mmr_lam=0.4,1,AvgPop,1819.4838992877258
popularity,ml-1m,mmr_lam=0.2,1,NDCG@10,0.07730594277381897
popularity,ml-1m,mmr_lam=0.2,1,Recall@10,0.04262546822428703
popularity,ml-1m,mmr_lam=0.2,1,HR@10,0.4073215126991272
popularity,ml-1m,mmr_lam=0.2,1,Diversity,0.8438426852226257
popularity,ml-1m,mmr_lam=0.2,1,Coverage,0.04302292669119728
popularity,ml-1m,mmr_lam=0.2,1,AvgPop,1628.7573132350506
popularity,ml-1m,dpp_alpha=0.5,1,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=0.5,1,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=0.5,1,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=0.5,1,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=0.5,1,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=0.5,1,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=1.0,1,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=1.0,1,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=1.0,1,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=1.0,1,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=1.0,1,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=1.0,1,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=2.0,1,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=2.0,1,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=2.0,1,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=2.0,1,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=2.0,1,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=2.0,1,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=4.0,1,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=4.0,1,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=4.0,1,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=4.0,1,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=4.0,1,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=4.0,1,AvgPop,1950.9535365247639
popularity,ml-1m,none,2,NDCG@10,0.07871799170970917
popularity,ml-1m,none,2,Recall@10,0.04224409908056259
popularity,ml-1m,none,2,HR@10,0.36557891964912415
popularity,ml-1m,none,2,Diversity,0.6473827958106995
popularity,ml-1m,none,2,Coverage,0.024341919048966883
popularity,ml-1m,none,2,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=1.0,2,NDCG@10,0.07871799170970917
popularity,ml-1m,mmr_lam=1.0,2,Recall@10,0.04224409908056259
popularity,ml-1m,mmr_lam=1.0,2,HR@10,0.36557891964912415
popularity,ml-1m,mmr_lam=1.0,2,Diversity,0.6473827958106995
popularity,ml-1m,mmr_lam=1.0,2,Coverage,0.024341919048966883
popularity,ml-1m,mmr_lam=1.0,2,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=0.8,2,NDCG@10,0.07934417575597763
popularity,ml-1m,mmr_lam=0.8,2,Recall@10,0.042935654520988464
popularity,ml-1m,mmr_lam=0.8,2,HR@10,0.3725360333919525
popularity,ml-1m,mmr_lam=0.8,2,Diversity,0.6861560940742493
popularity,ml-1m,mmr_lam=0.8,2,Coverage,0.02547410133031418
popularity,ml-1m,mmr_lam=0.8,2,AvgPop,1938.681298658274
popularity,ml-1m,mmr_lam=0.6,2,NDCG@10,0.08158956468105316
popularity,ml-1m,mmr_lam=0.6,2,Recall@10,0.04580111801624298
popularity,ml-1m,mmr_lam=0.6,2,HR@10,0.39920490980148315
popularity,ml-1m,mmr_lam=0.6,2,Diversity,0.7505857348442078
popularity,ml-1m,mmr_lam=0.6,2,Coverage,0.03085196716671384
popularity,ml-1m,mmr_lam=0.6,2,AvgPop,1905.274739108829
popularity,ml-1m,mmr_lam=0.4,2,NDCG@10,0.08129943162202835
popularity,ml-1m,mmr_lam=0.4,2,Recall@10,0.04559857025742531
popularity,ml-1m,mmr_lam=0.4,2,HR@10,0.407487154006958
popularity,ml-1m,mmr_lam=0.4,2,Diversity,0.7924654483795166
popularity,ml-1m,mmr_lam=0.4,2,Coverage,0.03764506085479762
popularity,ml-1m,mmr_lam=0.4,2,AvgPop,1819.4838992877258
popularity,ml-1m,mmr_lam=0.2,2,NDCG@10,0.07730594277381897
popularity,ml-1m,mmr_lam=0.2,2,Recall@10,0.04262546822428703
popularity,ml-1m,mmr_lam=0.2,2,HR@10,0.4073215126991272
popularity,ml-1m,mmr_lam=0.2,2,Diversity,0.8438426852226257
popularity,ml-1m,mmr_lam=0.2,2,Coverage,0.04302292669119728
popularity,ml-1m,mmr_lam=0.2,2,AvgPop,1628.7573132350506
popularity,ml-1m,dpp_alpha=0.5,2,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=0.5,2,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=0.5,2,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=0.5,2,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=0.5,2,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=0.5,2,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=1.0,2,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=1.0,2,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=1.0,2,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=1.0,2,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=1.0,2,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=1.0,2,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=2.0,2,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=2.0,2,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=2.0,2,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=2.0,2,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=2.0,2,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=2.0,2,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=4.0,2,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=4.0,2,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=4.0,2,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=4.0,2,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=4.0,2,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=4.0,2,AvgPop,1950.9535365247639
popularity,ml-1m,none,3,NDCG@10,0.07871799170970917
popularity,ml-1m,none,3,Recall@10,0.04224409908056259
popularity,ml-1m,none,3,HR@10,0.36557891964912415
popularity,ml-1m,none,3,Diversity,0.6473827958106995
popularity,ml-1m,none,3,Coverage,0.024341919048966883
popularity,ml-1m,none,3,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=1.0,3,NDCG@10,0.07871799170970917
popularity,ml-1m,mmr_lam=1.0,3,Recall@10,0.04224409908056259
popularity,ml-1m,mmr_lam=1.0,3,HR@10,0.36557891964912415
popularity,ml-1m,mmr_lam=1.0,3,Diversity,0.6473827958106995
popularity,ml-1m,mmr_lam=1.0,3,Coverage,0.024341919048966883
popularity,ml-1m,mmr_lam=1.0,3,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=0.8,3,NDCG@10,0.07934417575597763
popularity,ml-1m,mmr_lam=0.8,3,Recall@10,0.042935654520988464
popularity,ml-1m,mmr_lam=0.8,3,HR@10,0.3725360333919525
popularity,ml-1m,mmr_lam=0.8,3,Diversity,0.6861560940742493
popularity,ml-1m,mmr_lam=0.8,3,Coverage,0.02547410133031418
popularity,ml-1m,mmr_lam=0.8,3,AvgPop,1938.681298658274
popularity,ml-1m,mmr_lam=0.6,3,NDCG@10,0.08158956468105316
popularity,ml-1m,mmr_lam=0.6,3,Recall@10,0.04580111801624298
popularity,ml-1m,mmr_lam=0.6,3,HR@10,0.39920490980148315
popularity,ml-1m,mmr_lam=0.6,3,Diversity,0.7505857348442078
popularity,ml-1m,mmr_lam=0.6,3,Coverage,0.03085196716671384
popularity,ml-1m,mmr_lam=0.6,3,AvgPop,1905.274739108829
popularity,ml-1m,mmr_lam=0.4,3,NDCG@10,0.08129943162202835
popularity,ml-1m,mmr_lam=0.4,3,Recall@10,0.04559857025742531
popularity,ml-1m,mmr_lam=0.4,3,HR@10,0.407487154006958
popularity,ml-1m,mmr_lam=0.4,3,Diversity,0.7924654483795166
popularity,ml-1m,mmr_lam=0.4,3,Coverage,0.03764506085479762
popularity,ml-1m,mmr_lam=0.4,3,AvgPop,1819.4838992877258
popularity,ml-1m,mmr_lam=0.2,3,NDCG@10,0.07730594277381897
popularity,ml-1m,mmr_lam=0.2,3,Recall@10,0.04262546822428703
popularity,ml-1m,mmr_lam=0.2,3,HR@10,0.4073215126991272
popularity,ml-1m,mmr_lam=0.2,3,Diversity,0.8438426852226257
popularity,ml-1m,mmr_lam=0.2,3,Coverage,0.04302292669119728
popularity,ml-1m,mmr_lam=0.2,3,AvgPop,1628.7573132350506
popularity,ml-1m,dpp_alpha=0.5,3,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=0.5,3,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=0.5,3,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=0.5,3,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=0.5,3,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=0.5,3,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=1.0,3,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=1.0,3,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=1.0,3,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=1.0,3,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=1.0,3,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=1.0,3,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=2.0,3,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=2.0,3,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=2.0,3,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=2.0,3,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=2.0,3,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=2.0,3,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=4.0,3,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=4.0,3,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=4.0,3,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=4.0,3,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=4.0,3,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=4.0,3,AvgPop,1950.9535365247639
popularity,ml-1m,none,4,NDCG@10,0.07871799170970917
popularity,ml-1m,none,4,Recall@10,0.04224409908056259
popularity,ml-1m,none,4,HR@10,0.36557891964912415
popularity,ml-1m,none,4,Diversity,0.6473827958106995
popularity,ml-1m,none,4,Coverage,0.024341919048966883
popularity,ml-1m,none,4,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=1.0,4,NDCG@10,0.07871799170970917
popularity,ml-1m,mmr_lam=1.0,4,Recall@10,0.04224409908056259
popularity,ml-1m,mmr_lam=1.0,4,HR@10,0.36557891964912415
popularity,ml-1m,mmr_lam=1.0,4,Diversity,0.6473827958106995
popularity,ml-1m,mmr_lam=1.0,4,Coverage,0.024341919048966883
popularity,ml-1m,mmr_lam=1.0,4,AvgPop,1950.9535365247639
popularity,ml-1m,mmr_lam=0.8,4,NDCG@10,0.07934417575597763
popularity,ml-1m,mmr_lam=0.8,4,Recall@10,0.042935654520988464
popularity,ml-1m,mmr_lam=0.8,4,HR@10,0.3725360333919525
popularity,ml-1m,mmr_lam=0.8,4,Diversity,0.6861560940742493
popularity,ml-1m,mmr_lam=0.8,4,Coverage,0.02547410133031418
popularity,ml-1m,mmr_lam=0.8,4,AvgPop,1938.681298658274
popularity,ml-1m,mmr_lam=0.6,4,NDCG@10,0.08158956468105316
popularity,ml-1m,mmr_lam=0.6,4,Recall@10,0.04580111801624298
popularity,ml-1m,mmr_lam=0.6,4,HR@10,0.39920490980148315
popularity,ml-1m,mmr_lam=0.6,4,Diversity,0.7505857348442078
popularity,ml-1m,mmr_lam=0.6,4,Coverage,0.03085196716671384
popularity,ml-1m,mmr_lam=0.6,4,AvgPop,1905.274739108829
popularity,ml-1m,mmr_lam=0.4,4,NDCG@10,0.08129943162202835
popularity,ml-1m,mmr_lam=0.4,4,Recall@10,0.04559857025742531
popularity,ml-1m,mmr_lam=0.4,4,HR@10,0.407487154006958
popularity,ml-1m,mmr_lam=0.4,4,Diversity,0.7924654483795166
popularity,ml-1m,mmr_lam=0.4,4,Coverage,0.03764506085479762
popularity,ml-1m,mmr_lam=0.4,4,AvgPop,1819.4838992877258
popularity,ml-1m,mmr_lam=0.2,4,NDCG@10,0.07730594277381897
popularity,ml-1m,mmr_lam=0.2,4,Recall@10,0.04262546822428703
popularity,ml-1m,mmr_lam=0.2,4,HR@10,0.4073215126991272
popularity,ml-1m,mmr_lam=0.2,4,Diversity,0.8438426852226257
popularity,ml-1m,mmr_lam=0.2,4,Coverage,0.04302292669119728
popularity,ml-1m,mmr_lam=0.2,4,AvgPop,1628.7573132350506
popularity,ml-1m,dpp_alpha=0.5,4,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=0.5,4,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=0.5,4,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=0.5,4,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=0.5,4,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=0.5,4,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=1.0,4,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=1.0,4,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=1.0,4,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=1.0,4,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=1.0,4,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=1.0,4,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=2.0,4,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=2.0,4,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=2.0,4,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=2.0,4,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=2.0,4,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=2.0,4,AvgPop,1950.9535365247639
popularity,ml-1m,dpp_alpha=4.0,4,NDCG@10,0.07871799170970917
popularity,ml-1m,dpp_alpha=4.0,4,Recall@10,0.04224409908056259
popularity,ml-1m,dpp_alpha=4.0,4,HR@10,0.36557891964912415
popularity,ml-1m,dpp_alpha=4.0,4,Diversity,0.6473827958106995
popularity,ml-1m,dpp_alpha=4.0,4,Coverage,0.024341919048966883
popularity,ml-1m,dpp_alpha=4.0,4,AvgPop,1950.9535365247639
sasrec,amazon-beauty,none,0,NDCG@10,0.03156917169690132
sasrec,amazon-beauty,none,0,Recall@10,0.0509052537381649
sasrec,amazon-beauty,none,0,HR@10,0.10063488781452179
sasrec,amazon-beauty,none,0,Diversity,0.8752225637435913
sasrec,amazon-beauty,none,0,Coverage,0.33010187315149525
sasrec,amazon-beauty,none,0,AvgPop,47.6576139486402
sasrec,amazon-beauty,mmr_lam=1.0,0,NDCG@10,0.03156917169690132
sasrec,amazon-beauty,mmr_lam=1.0,0,Recall@10,0.0509052537381649
sasrec,amazon-beauty,mmr_lam=1.0,0,HR@10,0.10063488781452179
sasrec,amazon-beauty,mmr_lam=1.0,0,Diversity,0.8752225637435913
sasrec,amazon-beauty,mmr_lam=1.0,0,Coverage,0.33010187315149525
sasrec,amazon-beauty,mmr_lam=1.0,0,AvgPop,47.6576139486402
sasrec,amazon-beauty,mmr_lam=0.8,0,NDCG@10,0.030873918905854225
sasrec,amazon-beauty,mmr_lam=0.8,0,Recall@10,0.048963919281959534
sasrec,amazon-beauty,mmr_lam=0.8,0,HR@10,0.09760257601737976
sasrec,amazon-beauty,mmr_lam=0.8,0,Diversity,0.9037314653396606
sasrec,amazon-beauty,mmr_lam=0.8,0,Coverage,0.32665133092343085
sasrec,amazon-beauty,mmr_lam=0.8,0,AvgPop,47.218535013740166
sasrec,amazon-beauty,mmr_lam=0.6,0,NDCG@10,0.029175274074077606
sasrec,amazon-beauty,mmr_lam=0.6,0,Recall@10,0.045115817338228226
sasrec,amazon-beauty,mmr_lam=0.6,0,HR@10,0.09201174974441528
sasrec,amazon-beauty,mmr_lam=0.6,0,Diversity,0.9345034956932068
sasrec,amazon-beauty,mmr_lam=0.6,0,Coverage,0.3299375616168255
sasrec,amazon-beauty,mmr_lam=0.6,0,AvgPop,46.22268549227708
sasrec,amazon-beauty,mmr_lam=0.4,0,NDCG@10,0.026053238660097122
sasrec,amazon-beauty,mmr_lam=0.4,0,Recall@10,0.038111068308353424
sasrec,amazon-beauty,mmr_lam=0.4,0,HR@10,0.08272529393434525
sasrec,amazon-beauty,mmr_lam=0.4,0,Diversity,0.9597862362861633
sasrec,amazon-beauty,mmr_lam=0.4,0,Coverage,0.34143936904370686
sasrec,amazon-beauty,mmr_lam=0.4,0,AvgPop,44.312726238984176
sasrec,amazon-beauty,mmr_lam=0.2,0,NDCG@10,0.023792831227183342
sasrec,amazon-beauty,mmr_lam=0.2,0,Recall@10,0.034954097121953964
sasrec,amazon-beauty,mmr_lam=0.2,0,HR@10,0.07637638598680496
sasrec,amazon-beauty,mmr_lam=0.2,0,Diversity,0.976159393787384
sasrec,amazon-beauty,mmr_lam=0.2,0,Coverage,0.3539270456786066
sasrec,amazon-beauty,mmr_lam=0.2,0,AvgPop,42.97369468397612
sasrec,amazon-beauty,dpp_alpha=0.5,0,NDCG@10,0.029602311551570892
sasrec,amazon-beauty,dpp_alpha=0.5,0,Recall@10,0.04595067352056503
sasrec,amazon-beauty,dpp_alpha=0.5,0,HR@10,0.0935279056429863
sasrec,amazon-beauty,dpp_alpha=0.5,0,Diversity,0.9220833778381348
sasrec,amazon-beauty,dpp_alpha=0.5,0,Coverage,0.3314163654288531
sasrec,amazon-beauty,dpp_alpha=0.5,0,AvgPop,46.64122998199564
sasrec,amazon-beauty,dpp_alpha=1.0,0,NDCG@10,0.031195370480418205
sasrec,amazon-beauty,dpp_alpha=1.0,0,Recall@10,0.04968266189098358
sasrec,amazon-beauty,dpp_alpha=1.0,0,HR@10,0.09911873191595078
sasrec,amazon-beauty,dpp_alpha=1.0,0,Diversity,0.9068387150764465
sasrec,amazon-beauty,dpp_alpha=1.0,0,Coverage,0.3299375616168255
sasrec,amazon-beauty,dpp_alpha=1.0,0,AvgPop,47.16657822420165
sasrec,amazon-beauty,dpp_alpha=2.0,0,NDCG@10,0.03136076405644417
sasrec,amazon-beauty,dpp_alpha=2.0,0,Recall@10,0.050039228051900864
sasrec,amazon-beauty,dpp_alpha=2.0,0,HR@10,0.09930825233459473
sasrec,amazon-beauty,dpp_alpha=2.0,0,Diversity,0.8940792083740234
sasrec,amazon-beauty,dpp_alpha=2.0,0,Coverage,0.32928031547814657
sasrec,amazon-beauty,dpp_alpha=2.0,0,AvgPop,47.48107647114565
sasrec,amazon-beauty,dpp_alpha=4.0,0,NDCG@10,0.03148837387561798
sasrec,amazon-beauty,dpp_alpha=4.0,0,Recall@10,0.05040861293673515
sasrec,amazon-beauty,dpp_alpha=4.0,0,HR@10,0.09921349585056305
sasrec,amazon-beauty,dpp_alpha=4.0,0,Diversity,0.8853334188461304
sasrec,amazon-beauty,dpp_alpha=4.0,0,Coverage,0.3287873808741374
sasrec,amazon-beauty,dpp_alpha=4.0,0,AvgPop,47.58733061688619
sasrec,amazon-beauty,none,1,NDCG@10,0.026929136365652084
sasrec,amazon-beauty,none,1,Recall@10,0.04267817363142967
